time,sat,load
5,STARLINK-30955,4
5,STARLINK-31353,2
5,STARLINK-31366,2
5,STARLINK-31910,2
5,STARLINK-32001,8
5,STARLINK-33875,5
5,STARLINK-34163,8
5,STARLINK-34209,2
5,STARLINK-34629,2
5,STARLINK-34632,0
5,STARLINK-34646,2
5,STARLINK-34641,1
5,STARLINK-34696,1
5,STARLINK-34644,2
5,STARLINK-34685,2
5,STARLINK-34668,0
5,STARLINK-34723,1
5,STARLINK-34706,0
5,STARLINK-34746,0
5,STARLINK-34683,1
6,STARLINK-4158,13
6,STARLINK-5086,0
6,STARLINK-5860,3
6,STARLINK-6227,0
6,STARLINK-30955,4
6,STARLINK-31353,2
6,STARLINK-31366,2
6,STARLINK-31684,0
6,STARLINK-31910,1
6,STARLINK-32001,8
6,STARLINK-33873,11
6,STARLINK-33875,5
6,STARLINK-33918,2
6,STARLINK-34165,0
6,STARLINK-34163,8
6,STARLINK-33926,0
6,STARLINK-34608,0
6,STARLINK-34669,2
6,STARLINK-34723,1
6,STARLINK-34706,0
6,STARLINK-34746,0
6,STARLINK-34722,0
6,STARLINK-34683,1
6,STARLINK-34570,1
6,STARLINK-34690,0
7,STARLINK-1306,1
7,STARLINK-4158,13
7,STARLINK-5860,3
7,STARLINK-30955,4
7,STARLINK-31353,2
7,STARLINK-31684,0
7,STARLINK-32001,8
7,STARLINK-33873,11
7,STARLINK-33918,3
7,STARLINK-34165,3
7,STARLINK-34163,8
7,STARLINK-34213,2
7,STARLINK-34693,0
7,STARLINK-34567,2
7,STARLINK-34662,2
7,STARLINK-34633,0
7,STARLINK-34667,2
7,STARLINK-34757,0
7,STARLINK-34564,0
7,STARLINK-34628,0
8,STARLINK-1200,0
8,STARLINK-1237,1
8,STARLINK-2437,2
8,STARLINK-4158,12
8,STARLINK-5860,0
8,STARLINK-31353,1
8,STARLINK-32001,3
8,STARLINK-33873,11
8,STARLINK-33918,3
8,STARLINK-34165,24
8,STARLINK-34163,0
8,STARLINK-34337,2
8,STARLINK-34235,1
8,STARLINK-34697,0
8,STARLINK-34666,1
8,STARLINK-34649,0
8,STARLINK-34660,1
8,STARLINK-34620,2
8,STARLINK-34696,1
8,STARLINK-34675,2
8,STARLINK-34644,2
8,STARLINK-34685,2
8,STARLINK-34725,2
8,STARLINK-34631,1
8,STARLINK-34654,1
9,STARLINK-2437,2
9,STARLINK-4158,5
9,STARLINK-33873,11
9,STARLINK-33918,3
9,STARLINK-34165,24
9,STARLINK-34160,12
9,STARLINK-34658,1
9,STARLINK-34624,1
9,STARLINK-34664,2
9,STARLINK-34608,0
9,STARLINK-34756,0
9,STARLINK-34578,1
9,STARLINK-34651,0
10,STARLINK-1298,0
10,STARLINK-33918,3
10,STARLINK-34165,25
10,STARLINK-34160,24
10,STARLINK-33924,2
10,STARLINK-34629,2
10,STARLINK-34668,0
10,STARLINK-34667,2
10,STARLINK-34709,0
10,STARLINK-34736,2
10,STARLINK-34756,0
10,STARLINK-34676,1
10,STARLINK-34684,2
11,STARLINK-1306,1
11,STARLINK-3775,1
11,STARLINK-4028,10
11,STARLINK-34165,25
11,STARLINK-34160,25
11,STARLINK-34209,2
11,STARLINK-34632,0
11,STARLINK-34567,2
11,STARLINK-34660,1
11,STARLINK-34696,1
11,STARLINK-34685,2
11,STARLINK-34709,0
11,STARLINK-34748,2
11,STARLINK-34575,2
12,STARLINK-1237,1
12,STARLINK-1966,2
12,STARLINK-4028,8
12,STARLINK-31678,14
12,STARLINK-32190,15
12,STARLINK-34160,15
12,STARLINK-34338,0
12,STARLINK-34337,2
12,STARLINK-34693,0
12,STARLINK-34646,2
12,STARLINK-34641,1
12,STARLINK-34633,0
12,STARLINK-34675,2
12,STARLINK-34668,0
12,STARLINK-34709,0
12,STARLINK-34748,2
12,STARLINK-34722,0
12,STARLINK-34683,1
12,STARLINK-34570,1
12,STARLINK-34628,0
13,STARLINK-1200,0
13,STARLINK-1966,2
13,STARLINK-4028,8
13,STARLINK-6268,1
13,STARLINK-31678,8
13,STARLINK-31744,12
13,STARLINK-32190,16
13,STARLINK-34160,10
13,STARLINK-33926,0
13,STARLINK-34697,0
13,STARLINK-34666,1
13,STARLINK-34658,1
13,STARLINK-34664,2
13,STARLINK-34608,0
13,STARLINK-34757,0
13,STARLINK-34682,1
13,STARLINK-34654,1
14,STARLINK-30906,10
14,STARLINK-31744,8
14,STARLINK-32190,16
14,STARLINK-33717,18
14,STARLINK-34314,0
14,STARLINK-34662,2
14,STARLINK-34604,2
14,STARLINK-34624,1
14,STARLINK-34696,1
14,STARLINK-34685,2
14,STARLINK-34723,1
15,STARLINK-30906,8
15,STARLINK-31457,10
15,STARLINK-32190,12
15,STARLINK-33717,17
15,STARLINK-34345,1
15,STARLINK-34567,2
15,STARLINK-34649,0
15,STARLINK-34620,2
15,STARLINK-34723,1
15,STARLINK-34651,0
15,STARLINK-34684,2
16,STARLINK-1237,1
16,STARLINK-6116,7
16,STARLINK-5950,2
16,STARLINK-30906,7
16,STARLINK-31457,10
16,STARLINK-31771,11
16,STARLINK-33717,12
16,STARLINK-34345,1
16,STARLINK-34235,1
16,STARLINK-34629,2
16,STARLINK-34632,0
16,STARLINK-34646,2
16,STARLINK-34633,0
16,STARLINK-34675,2
16,STARLINK-34608,0
16,STARLINK-34669,2
16,STARLINK-34564,0
16,STARLINK-34631,1
17,STARLINK-1298,0
17,STARLINK-1767,2
17,STARLINK-2437,2
17,STARLINK-6268,1
17,STARLINK-6116,7
17,STARLINK-5950,5
17,STARLINK-30530,6
17,STARLINK-31001,5
17,STARLINK-31457,10
17,STARLINK-31771,15
17,STARLINK-33717,12
17,STARLINK-33924,2
17,STARLINK-34209,2
17,STARLINK-34345,1
17,STARLINK-34337,2
17,STARLINK-34693,0
17,STARLINK-34662,2
17,STARLINK-34604,2
17,STARLINK-34696,1
17,STARLINK-34685,2
17,STARLINK-34668,0
17,STARLINK-34725,2
17,STARLINK-34746,0
17,STARLINK-34564,0
17,STARLINK-34631,1
17,STARLINK-34578,1
17,STARLINK-34575,2
17,STARLINK-34690,0
17,STARLINK-34628,0
17,STARLINK-34544,1
18,STARLINK-1767,2
18,STARLINK-3775,1
18,STARLINK-5158,18
18,STARLINK-30069,7
18,STARLINK-6116,5
18,STARLINK-5950,2
18,STARLINK-30530,9
18,STARLINK-31001,7
18,STARLINK-31457,10
18,STARLINK-31771,11
18,STARLINK-33915,0
18,STARLINK-34314,0
18,STARLINK-34345,1
18,STARLINK-34649,0
18,STARLINK-34660,1
18,STARLINK-34658,1
18,STARLINK-34664,2
18,STARLINK-34706,0
18,STARLINK-34736,2
18,STARLINK-34746,0
18,STARLINK-34722,0
18,STARLINK-34682,1
18,STARLINK-34570,1
19,STARLINK-3752,10
19,STARLINK-5158,14
19,STARLINK-5078,13
19,STARLINK-30069,7
19,STARLINK-6116,5
19,STARLINK-5950,2
19,STARLINK-30530,9
19,STARLINK-31010,0
19,STARLINK-31001,6
19,STARLINK-31457,4
19,STARLINK-31996,4
19,STARLINK-34697,0
19,STARLINK-34641,1
19,STARLINK-34624,1
19,STARLINK-34706,0
19,STARLINK-34676,1
19,STARLINK-34683,1
19,STARLINK-34654,1
20,STARLINK-1306,1
20,STARLINK-2523,2
20,STARLINK-3752,10
20,STARLINK-5158,14
20,STARLINK-5078,13
20,STARLINK-5311,2
20,STARLINK-5803,4
20,STARLINK-30069,8
20,STARLINK-6116,1
20,STARLINK-5950,1
20,STARLINK-30334,1
20,STARLINK-30530,8
20,STARLINK-31010,6
20,STARLINK-31996,15
20,STARLINK-33915,0
20,STARLINK-33926,0
20,STARLINK-34338,0
20,STARLINK-34675,2
20,STARLINK-34608,0
20,STARLINK-34685,2
20,STARLINK-34756,0
20,STARLINK-34757,0
20,STARLINK-34651,0
21,STARLINK-1966,2
21,STARLINK-2523,2
21,STARLINK-3752,10
21,STARLINK-5158,14
21,STARLINK-5078,13
21,STARLINK-5311,8
21,STARLINK-5803,4
21,STARLINK-30069,6
21,STARLINK-30334,2
21,STARLINK-30530,4
21,STARLINK-31010,5
21,STARLINK-31996,15
21,STARLINK-11520 [DTC],0
21,STARLINK-34337,2
21,STARLINK-34629,2
21,STARLINK-34632,0
21,STARLINK-34660,1
21,STARLINK-34756,0
21,STARLINK-34684,2
22,STARLINK-1200,0
22,STARLINK-2523,2
22,STARLINK-3752,10
22,STARLINK-5158,2
22,STARLINK-5078,13
22,STARLINK-5311,11
22,STARLINK-5803,5
22,STARLINK-30334,15
22,STARLINK-30552,5
22,STARLINK-31996,13
22,STARLINK-32199,5
22,STARLINK-11520 [DTC],7
22,STARLINK-33915,0
22,STARLINK-34314,0
22,STARLINK-34693,0
22,STARLINK-34666,1
22,STARLINK-34620,2
22,STARLINK-34664,2
22,STARLINK-34690,0
22,STARLINK-34628,0
22,STARLINK-34544,1
23,STARLINK-3752,3
23,STARLINK-5158,1
23,STARLINK-5078,7
23,STARLINK-5311,11
23,STARLINK-30334,17
23,STARLINK-30552,11
23,STARLINK-31996,12
23,STARLINK-32199,9
23,STARLINK-11520 [DTC],7
23,STARLINK-33914,0
23,STARLINK-33846,8
23,STARLINK-34209,2
23,STARLINK-34646,2
23,STARLINK-34658,1
23,STARLINK-34608,0
23,STARLINK-34685,2
23,STARLINK-34723,1
23,STARLINK-34748,2
23,STARLINK-34575,2
24,STARLINK-1306,1
24,STARLINK-1298,0
24,STARLINK-3752,1
24,STARLINK-5311,12
24,STARLINK-30334,8
24,STARLINK-30552,15
24,STARLINK-30603,7
24,STARLINK-32199,10
24,STARLINK-33832,10
24,STARLINK-33914,5
24,STARLINK-33846,18
24,STARLINK-33924,2
24,STARLINK-34235,1
24,STARLINK-34662,2
24,STARLINK-34675,2
24,STARLINK-34668,0
24,STARLINK-34723,1
24,STARLINK-34709,0
24,STARLINK-34722,0
24,STARLINK-34682,1
24,STARLINK-34631,1
24,STARLINK-34654,1
24,STARLINK-34570,1
25,STARLINK-1237,1
25,STARLINK-2437,2
25,STARLINK-3775,1
25,STARLINK-5311,5
25,STARLINK-30334,5
25,STARLINK-30552,17
25,STARLINK-30545,6
25,STARLINK-30603,3
25,STARLINK-32199,11
25,STARLINK-33832,11
25,STARLINK-33914,11
25,STARLINK-33846,20
25,STARLINK-34697,0
25,STARLINK-34649,0
25,STARLINK-34633,0
25,STARLINK-34725,2
25,STARLINK-34709,0
25,STARLINK-34736,2
25,STARLINK-34631,1
25,STARLINK-34578,1
26,STARLINK-6268,1
26,STARLINK-30552,12
26,STARLINK-30545,9
26,STARLINK-31379,9
26,STARLINK-31483,9
26,STARLINK-32199,11
26,STARLINK-33832,11
26,STARLINK-33846,16
26,STARLINK-34314,0
26,STARLINK-34641,1
26,STARLINK-34669,2
26,STARLINK-34685,2
26,STARLINK-34725,2
26,STARLINK-34736,2
26,STARLINK-34564,0
26,STARLINK-34683,1
26,STARLINK-34651,0
26,STARLINK-34684,2
27,STARLINK-1200,0
27,STARLINK-4279,12
27,STARLINK-6211,7
27,STARLINK-30552,4
27,STARLINK-30545,10
27,STARLINK-31379,9
27,STARLINK-31483,11
27,STARLINK-33832,16
27,STARLINK-33846,16
27,STARLINK-34629,2
27,STARLINK-34632,0
27,STARLINK-34693,0
27,STARLINK-34666,1
27,STARLINK-34646,2
27,STARLINK-34604,2
27,STARLINK-34658,1
27,STARLINK-34608,0
27,STARLINK-34667,2
27,STARLINK-34757,0
27,STARLINK-34690,0
27,STARLINK-34628,0
27,STARLINK-34544,1
28,STARLINK-2606,4
28,STARLINK-3749,10
28,STARLINK-4279,12
28,STARLINK-5287,13
28,STARLINK-6211,2
28,STARLINK-30545,9
28,STARLINK-30535,5
28,STARLINK-31380,7
28,STARLINK-31379,9
28,STARLINK-31483,8
28,STARLINK-32191,9
28,STARLINK-34338,0
28,STARLINK-34660,1
28,STARLINK-34675,2
28,STARLINK-34676,1
29,STARLINK-1237,1
29,STARLINK-1298,0
29,STARLINK-2606,4
29,STARLINK-3749,2
29,STARLINK-4279,12
29,STARLINK-5287,15
29,STARLINK-6211,1
29,STARLINK-30300,0
29,STARLINK-30545,5
29,STARLINK-30535,10
29,STARLINK-30991,2
29,STARLINK-31380,7
29,STARLINK-31379,9
29,STARLINK-32009,2
29,STARLINK-32191,8
29,STARLINK-34620,2
29,STARLINK-34685,2
29,STARLINK-34746,0
29,STARLINK-34682,1
29,STARLINK-34575,2
30,STARLINK-1966,2
30,STARLINK-2606,0
30,STARLINK-3749,1
30,STARLINK-4279,8
30,STARLINK-5176,4
30,STARLINK-5287,12
30,STARLINK-6268,1
30,STARLINK-6211,1
30,STARLINK-30300,8
30,STARLINK-30545,4
30,STARLINK-30535,10
30,STARLINK-30991,4
30,STARLINK-31380,7
30,STARLINK-32009,2
30,STARLINK-32191,11
30,STARLINK-33558,2
30,STARLINK-34314,0
30,STARLINK-33924,2
30,STARLINK-34337,2
30,STARLINK-34697,0
30,STARLINK-34604,2
30,STARLINK-34624,1
30,STARLINK-34608,0
30,STARLINK-34667,2
30,STARLINK-34746,0
30,STARLINK-34722,0
30,STARLINK-34654,1
31,STARLINK-1200,0
31,STARLINK-2643,1
31,STARLINK-2606,0
31,STARLINK-3749,1
31,STARLINK-4028,2
31,STARLINK-5195,2
31,STARLINK-5176,4
31,STARLINK-5287,8
31,STARLINK-30300,9
31,STARLINK-30535,10
31,STARLINK-30991,6
31,STARLINK-30985,3
31,STARLINK-31380,11
31,STARLINK-32009,2
31,STARLINK-32191,7
31,STARLINK-33558,3
31,STARLINK-34662,2
31,STARLINK-34660,1
31,STARLINK-34664,2
31,STARLINK-34668,0
31,STARLINK-34706,0
31,STARLINK-34756,0
32,STARLINK-2606,0
32,STARLINK-3775,1
32,STARLINK-3749,1
32,STARLINK-4028,2
32,STARLINK-5195,5
32,STARLINK-5176,4
32,STARLINK-5287,0
32,STARLINK-30300,10
32,STARLINK-30535,9
32,STARLINK-30991,6
32,STARLINK-30985,8
32,STARLINK-32009,2
32,STARLINK-33856,8
32,STARLINK-33558,4
32,STARLINK-33760,6
32,STARLINK-34235,1
32,STARLINK-34629,2
32,STARLINK-34632,0
32,STARLINK-34693,0
32,STARLINK-34666,1
32,STARLINK-34649,0
32,STARLINK-34658,1
32,STARLINK-34675,2
32,STARLINK-34685,2
32,STARLINK-34723,1
32,STARLINK-34706,0
32,STARLINK-34756,0
32,STARLINK-34683,1
32,STARLINK-34651,0
32,STARLINK-34684,2
32,STARLINK-34628,0
32,STARLINK-34544,1
33,STARLINK-1306,1
33,STARLINK-2437,2
33,STARLINK-5195,3
33,STARLINK-5176,4
33,STARLINK-5287,0
33,STARLINK-30300,15
33,STARLINK-30535,1
33,STARLINK-30984,3
33,STARLINK-30991,6
33,STARLINK-30985,8
33,STARLINK-32009,2
33,STARLINK-33856,8
33,STARLINK-33558,2
33,STARLINK-33760,6
33,STARLINK-34641,1
33,STARLINK-34696,1
33,STARLINK-34667,2
33,STARLINK-34723,1
33,STARLINK-34736,2
33,STARLINK-34757,0
33,STARLINK-34631,1
33,STARLINK-34578,1
34,STARLINK-2437,2
34,STARLINK-5195,3
34,STARLINK-5176,2
34,STARLINK-30300,4
34,STARLINK-30984,11
34,STARLINK-30991,6
34,STARLINK-30985,7
34,STARLINK-33856,12
34,STARLINK-33760,6
34,STARLINK-34314,0
34,STARLINK-34337,2
34,STARLINK-34646,2
34,STARLINK-34633,0
34,STARLINK-34608,0
34,STARLINK-34725,2
34,STARLINK-34748,2
35,STARLINK-5195,2
35,STARLINK-30984,11
35,STARLINK-30985,4
35,STARLINK-33856,8
35,STARLINK-33760,6
35,STARLINK-34078,11
35,STARLINK-34624,1
35,STARLINK-34685,2
35,STARLINK-34725,2
35,STARLINK-34748,2
35,STARLINK-34564,0
35,STARLINK-34682,1
35,STARLINK-34654,1
35,STARLINK-34575,2
35,STARLINK-34570,1
36,STARLINK-1200,0
36,STARLINK-1298,0
36,STARLINK-3557,8
36,STARLINK-30984,13
36,STARLINK-30985,4
36,STARLINK-33856,1
36,STARLINK-34078,11
36,STARLINK-34338,0
36,STARLINK-34697,0
36,STARLINK-34620,2
36,STARLINK-34696,1
36,STARLINK-34675,2
36,STARLINK-34669,2
36,STARLINK-34644,2
36,STARLINK-34667,2
36,STARLINK-34564,0
37,STARLINK-1306,1
37,STARLINK-3557,4
37,STARLINK-30984,9
37,STARLINK-34078,15
37,STARLINK-33924,2
37,STARLINK-34632,0
37,STARLINK-34693,0
37,STARLINK-34666,1
37,STARLINK-34641,1
37,STARLINK-34604,2
37,STARLINK-34658,1
37,STARLINK-34608,0
37,STARLINK-34722,0
37,STARLINK-34676,1
37,STARLINK-34684,2
37,STARLINK-34628,0
38,STARLINK-1237,1
38,STARLINK-1966,2
38,STARLINK-3557,3
38,STARLINK-30984,1
38,STARLINK-31339,8
38,STARLINK-34078,7
38,STARLINK-34122,2
38,STARLINK-34314,0
38,STARLINK-34629,2
38,STARLINK-34646,2
38,STARLINK-34662,2
38,STARLINK-34660,1
38,STARLINK-34668,0
38,STARLINK-34709,0
38,STARLINK-34676,1
38,STARLINK-34690,0
39,STARLINK-2524,2
39,STARLINK-3557,3
39,STARLINK-3775,1
39,STARLINK-6268,1
39,STARLINK-31339,11
39,STARLINK-34078,2
39,STARLINK-34122,0
39,STARLINK-34337,2
39,STARLINK-34649,0
39,STARLINK-34663,1
39,STARLINK-34696,1
39,STARLINK-34669,2
39,STARLINK-34644,2
39,STARLINK-34709,0
39,STARLINK-34683,1
